TimeUTC,timestampInMs,requestPath,requestMethod,requestQueryString,responseStatusCode,requestId,requestUserAgent,level,environment,branch,vercelCache,type,function,host,deploymentDomain,deploymentId,durationMs,region,maxMemoryUsed,memorySize,message,projectId,traceId,sessionId,invocationId,instanceId,concurrency
2026-01-16 01:43:14,1768527794636,www.soulprintengine.ai/dashboard/bot,GET,_rsc=hb77t,200,m6bf6-1768527794636-8a8f59ec0566,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,serverless,/dashboard/bot.rsc,www.soulprintengine.ai,soulprint-landing-odhmv269e-a55ets-projects.vercel.app,dpl_6b4Z34L89pD9oqX7D27bD328FFmw,14,iad1,296,2048,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,01KF27H528AKCRWDF6QWYA5VQZ,ENkeduL8gKYX,1
2026-01-16 01:43:14,1768527794636,www.soulprintengine.ai/dashboard/bot,GET,_rsc=hb77t,200,m6bf6-1768527794636-8a8f59ec0566,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,middleware,middleware,www.soulprintengine.ai,soulprint-landing-odhmv269e-a55ets-projects.vercel.app,dpl_6b4Z34L89pD9oqX7D27bD328FFmw,606,iad1,107,2048,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,01KF27H3B9A05FXATNGYXYAGKH,4GABQ5t3Svyi,2
2026-01-16 01:43:14,1768527794089,www.soulprintengine.ai/questionnaire/new,GET,_rsc=j0a4x,200,m6bf6-1768527794089-ab2751baf548,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,PRERENDER,middleware,middleware,www.soulprintengine.ai,soulprint-landing-odhmv269e-a55ets-projects.vercel.app,dpl_6b4Z34L89pD9oqX7D27bD328FFmw,337,iad1,146,2048,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,01KF27H3XPQKAVSEVCHZ7T1E5K,rskRigFHYyAm,1
2026-01-16 01:43:14,1768527794089,www.soulprintengine.ai/questionnaire/new,GET,_rsc=j0a4x,200,m6bf6-1768527794089-ab2751baf548,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,PRERENDER,static,/questionnaire/new.segments/_tree.segment,www.soulprintengine.ai,soulprint-landing-odhmv269e-a55ets-projects.vercel.app,dpl_6b4Z34L89pD9oqX7D27bD328FFmw,,cle1,,,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,,,
2026-01-16 01:43:13,1768527793497,www.soulprintengine.ai/dashboard/bot,GET,_rsc=j0a4x,200,xr2wp-1768527793497-e1fa71cd17ab,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,serverless,/dashboard/bot.rsc,www.soulprintengine.ai,soulprint-landing-odhmv269e-a55ets-projects.vercel.app,dpl_6b4Z34L89pD9oqX7D27bD328FFmw,80,iad1,307,2048,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,01KF27H3S10FCBHPHXCYPSFXB2,ENkeduL8gKYX,1
2026-01-16 01:43:13,1768527793497,www.soulprintengine.ai/dashboard/bot,GET,_rsc=j0a4x,200,xr2wp-1768527793497-e1fa71cd17ab,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,middleware,middleware,www.soulprintengine.ai,soulprint-landing-odhmv269e-a55ets-projects.vercel.app,dpl_6b4Z34L89pD9oqX7D27bD328FFmw,301,iad1,146,2048,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,01KF27H3B4RFNXW6X26QH1N96E,rskRigFHYyAm,2
2026-01-16 01:43:13,1768527793497,www.soulprintengine.ai/dashboard/chat,GET,_rsc=j0a4x,200,nhnb2-1768527793497-db73415e3c94,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,serverless,/dashboard/chat.rsc,www.soulprintengine.ai,soulprint-landing-odhmv269e-a55ets-projects.vercel.app,dpl_6b4Z34L89pD9oqX7D27bD328FFmw,10,iad1,294,2048,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,01KF27H4MEBQRPWDQ7JX1MAV87,ENkeduL8gKYX,1
2026-01-16 01:43:13,1768527793497,www.soulprintengine.ai/dashboard/chat,GET,_rsc=j0a4x,200,nhnb2-1768527793497-db73415e3c94,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,middleware,middleware,www.soulprintengine.ai,soulprint-landing-odhmv269e-a55ets-projects.vercel.app,dpl_6b4Z34L89pD9oqX7D27bD328FFmw,559,iad1,149,2048,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,01KF27H3B9A05FXATNGYXYAGKH,4GABQ5t3Svyi,2
2026-01-16 01:43:13,1768527793497,www.soulprintengine.ai/dashboard/profile,GET,_rsc=j0a4x,200,h6wcq-1768527793497-257a08fe3022,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,serverless,/dashboard/profile.rsc,www.soulprintengine.ai,soulprint-landing-odhmv269e-a55ets-projects.vercel.app,dpl_6b4Z34L89pD9oqX7D27bD328FFmw,23,iad1,295,2048,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,01KF27H4YXC84B7N6DH418DP3R,ENkeduL8gKYX,1
2026-01-16 01:43:13,1768527793497,www.soulprintengine.ai/dashboard/profile,GET,_rsc=j0a4x,200,h6wcq-1768527793497-257a08fe3022,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,middleware,middleware,www.soulprintengine.ai,soulprint-landing-odhmv269e-a55ets-projects.vercel.app,dpl_6b4Z34L89pD9oqX7D27bD328FFmw,665,iad1,147,2048,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,01KF27H3CFDRA20H6DXD87HDMJ,deH07TeTWV1b,2
2026-01-16 01:43:13,1768527793468,www.soulprintengine.ai/dashboard/settings,GET,_rsc=j0a4x,200,4t9fj-1768527793468-f68e0983fcdd,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,serverless,/dashboard/settings.rsc,www.soulprintengine.ai,soulprint-landing-odhmv269e-a55ets-projects.vercel.app,dpl_6b4Z34L89pD9oqX7D27bD328FFmw,19,iad1,295,2048,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,01KF27H4YN3F74RNWF7YFK4VWP,ENkeduL8gKYX,1
2026-01-16 01:43:13,1768527793468,www.soulprintengine.ai/dashboard/settings,GET,_rsc=j0a4x,200,4t9fj-1768527793468-f68e0983fcdd,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,middleware,middleware,www.soulprintengine.ai,soulprint-landing-odhmv269e-a55ets-projects.vercel.app,dpl_6b4Z34L89pD9oqX7D27bD328FFmw,823,iad1,148,2048,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,01KF27H3BSQ7QFRN7KBA8301NT,GHbOJGOrHwVs,2
2026-01-16 01:43:13,1768527793467,www.soulprintengine.ai/dashboard/chat,POST,,200,7kl2g-1768527793467-e4ec6ab08e25,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,middleware,middleware,www.soulprintengine.ai,soulprint-landing-odhmv269e-a55ets-projects.vercel.app,dpl_6b4Z34L89pD9oqX7D27bD328FFmw,528,iad1,107,2048,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,01KF27H3B4RFNXW6X26QH1N96E,rskRigFHYyAm,2
2026-01-16 01:43:13,1768527793467,www.soulprintengine.ai/dashboard/chat,POST,,200,7kl2g-1768527793467-e4ec6ab08e25,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,serverless,/dashboard/chat,www.soulprintengine.ai,soulprint-landing-odhmv269e-a55ets-projects.vercel.app,dpl_6b4Z34L89pD9oqX7D27bD328FFmw,693,iad1,307,2048,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,01KF27H3XKBCQZWV85CGFXECY1,ENkeduL8gKYX,1
2026-01-16 01:43:09,1768527789264,www.soulprintengine.ai/dashboard/chat,GET,,200,nhnb2-1768527789264-9ea443bb7bc9,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,serverless,/dashboard/chat,www.soulprintengine.ai,soulprint-landing-odhmv269e-a55ets-projects.vercel.app,dpl_6b4Z34L89pD9oqX7D27bD328FFmw,1488,iad1,304,2048,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,01KF27H0WYZFCBJA4XZ9E69WM8,ENkeduL8gKYX,1
2026-01-16 01:43:09,1768527789264,www.soulprintengine.ai/dashboard/chat,GET,,200,nhnb2-1768527789264-9ea443bb7bc9,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,middleware,middleware,www.soulprintengine.ai,soulprint-landing-odhmv269e-a55ets-projects.vercel.app,dpl_6b4Z34L89pD9oqX7D27bD328FFmw,1253,iad1,146,2048,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,01KF27GZ9WJT9S44Y1M2TCGAJ3,rskRigFHYyAm,1
